id,user_id,created_at,tweet_text,President Obama,Fight climate Change,Judge Garland nomination,White House twitter handle,President Obama live speech
5.025E+17,813286,8/21/2014 16:58,This is history: @OFA put more than 400k names on the permanent record of people who made health care reform happen. http://t.co/MddcLjKDvO,0,0,0,0,0
5.78309E+17,813286,3/18/2015 21:35,It's that time of year. Check out the Presidential Bracket. http://t.co/EX1zWLLzIW #Baracketology,0,0,0,0,0
7.33381E+17,813286,5/19/2016 19:37,Don't miss this: https://t.co/NqqvCBukwi https://t.co/0Ud7rIqPa0,0,0,0,0,0
7.26901E+17,813286,5/1/2016 22:26,"""And with that, I just have two more words to say--Obama out."" --President Obama at the #WHCD

Don't miss this: https://t.co/T4YNBb30zJ",0.0546,0,0,0,0
5.43537E+17,813286,12/12/2014 22:46,"If you're thinking about having a #Healthy2015, make sure you #GetCovered: http://t.co/cdr70dt1jB",0,0,0,0,0
6.84425E+17,813286,1/5/2016 17:22,"RT @WhiteHouse: ""All of us need to demand a Congress brave enough to stand up to the gun lobby's lies."" --@POTUS #StopGunViolence",0,0,0,0.0993,0
5.81882E+17,813286,3/28/2015 18:13,WATCH: The President highlights the progress made since he signed Wall Street reform into law five years ago. http://t.co/tpyzuZj5Jz,0.0113,0,0,0.0007,0.0338
5.50473E+17,813286,1/1/2015 2:05,LAST CALL: Chip in to keep building a truly grassroots movement. http://t.co/HBlfeiP9Xx,0,0,0,0,0
5.14451E+17,813286,9/23/2014 16:29,President Obama will make the case for strong climate action at the U.N. Climate Summit at 12:50 p.m. ET. Watch here: http://t.co/NW1lfl7eJ7,0.0202,0.0502,0,0,0.1616
5.99592E+17,813286,5/16/2015 15:08,"In the weekly address, President Obama discusses the importance of expanding opportunity for all Americans: http://t.co/viCQAQZm4k",0.0266,0,0,0,0
6.05488E+17,813286,6/1/2015 21:36,Your story matters in the fight for LGBT rights--share it here: http://t.co/FjAdgfkW0D,0,0,0,0,0
6.49273E+17,813286,9/30/2015 17:21,Better hurry--the deadline to show your support for this grassroots movement is tonight. http://t.co/n8C7rdD4s0 http://t.co/GHxzFc8rTC,0,0,0,0,0
7.84493E+17,813286,10/7/2016 20:38,Deadline tonight--help rein in payday lenders that succeed by targeting vulnerable Americans: https://t.co/7OlpH6OFek #StopTheDebtTrap,0,0,0,0,0
5.24261E+17,813286,10/20/2014 18:09,Add your name: http://t.co/XVlpxmYSoD Tell lawmakers that minimum wage workers shouldn't have to raise a family in poverty. #RaiseTheWage,0,0,0,0,0
5.04692E+17,813286,8/27/2014 18:09,"Julius was able to follow his dream, thanks to new, affordable coverage: http://t.co/8rzyIIolEl #ThisIsWhy http://t.co/1zPTApSBiB",0,0,0,0,0
6.06118E+17,813286,6/3/2015 15:20,Here's one way to spark change: Share what LGBT equality means to you. http://t.co/NBMdHNqUnG,0,0.0295,0,0,0
7.76116E+17,813286,9/14/2016 17:50,We can't let Senate leaders ignore their constitutional responsibilities. https://t.co/ExY5wZcWi6 #DoYourJob https://t.co/IwO7CAoVm2,0,0,0.0658,0,0
6.65582E+17,813286,11/14/2015 17:26,RT @WhiteHouse: Watch the full statement from @POTUS on the attacks in Paris. https://t.co/yQThOvrdxZ,0,0,0,0.1456,0.0162
7.66022E+17,813286,8/17/2016 21:18,New standards for heavy-duty trucks will cut 1.1 billion metric tons of carbon pollution through 2027. https://t.co/1BncKu28M3,0,0,0,0,0
5.27825E+17,813286,10/30/2014 14:09,"Team Obamacare is for anyone who thinks all Americans deserve access to quality, affordable health care: http://t.co/edxsIChD8E",0,0,0,0,0
5.88052E+17,813286,4/14/2015 18:49,RT @Cecilia44: Women make less than men in almost every field 4 years after graduation. It's time to change that. #EqualPayDay http://t.co/...,0.0023,0.0263,0,0.0247,0
6.92409E+17,813286,1/27/2016 18:10,Scientists agree climate change is man-made--and we can do something about it. https://t.co/8nUjWGSP7f #ActOnClimate,0,0.1096,0,0,0
5.10126E+17,813286,9/11/2014 18:02,America endures. #NeverForget http://t.co/IcSbGgIG7U,0,0,0,0,0
7.32994E+17,813286,5/18/2016 18:01,This is a big day for millions of middle-class workers. https://t.co/CCzAOOjxda,0,0,0,0,0
6.19998E+17,813286,7/11/2015 22:32,"""Too often, where people live determines what opportunities they have in life."" --President Obama http://t.co/pQyCEWlxBr",0.0595,0,0,0,0
7.27249E+17,813286,5/2/2016 21:31,Say you're one of the majority of Americans who want Senate leaders to give Judge Garland a fair hearing. https://t.co/Vq2kN3WWlq #DoYourJob,0,0,0.2341,0,0
6.62678E+17,813286,11/6/2015 17:09,"""Shipping crude oil into our country would not increase America's energy security."" --President Obama #KeystoneXL",0.0482,0,0,0,0
6.23245E+17,813286,7/20/2015 21:34,LIVE: The President is speaking about the 25th anniversary of the Americans with Disabilities Act. http://t.co/oVV8xbRY1B,0.0143,0,0,0,0
5.93454E+17,813286,4/29/2015 16:39,.@OFA's fellowship program is all about training the next generation of grassroots organizers. Be a part of it: http://t.co/TN53ePaXgJ,0,0,0,0,0
5.92756E+17,813286,4/27/2015 18:23,"Thanks to health care reform, people have more options--just another reason Americans are #BetterWithObamacare: http://t.co/hKjXmCor6X",0,0,0,0,0
5.39457E+17,813286,12/1/2014 16:30,Check out the offers on this marketplace today: http://t.co/auDZQKSpAR #GetCovered http://t.co/UQY0rlUNR7,0,0,0,0,0
6.16688E+17,813286,7/2/2015 19:19,"""If we're walking down that road together, we're going to get there faster."" --President Obama",0.0276,0,0,0,0
7.7824E+17,813286,9/20/2016 14:30,LIVE: President Obama is speaking at the 71st Session of the United Nations General Assembly. https://t.co/J8cm9QquER #UNGA,0.0463,0,0,0,0
5.12738E+17,813286,9/18/2014 23:02,Happening now: President Obama is delivering a statement on congressional passage of the Continuing Resolution. http://t.co/fY7nf8Yc48,0.0211,0,0,0,0
5.75334E+17,813286,3/10/2015 16:36,Tune in at 1:30 p.m. ET to watch President Obama discuss college affordability at @GeorgiaTech: http://t.co/SFwboCIk9b,0.0211,0,0,0,0.2405
5.35873E+17,813286,11/21/2014 19:09,The #ImmigrationAction President Obama is taking will grow the economy and reduce the deficit by $25 billion in 10 years.,0.0327,0,0,0,0
7.91766E+17,813286,10/27/2016 22:17,Don't ghost on your health and well-being--your chance to #GetCovered is coming up. Open enrollment starts November... https://t.co/qwNLazuPiz,0,0,0,0,0
6.82265E+17,813286,12/30/2015 18:22,Here's your chance to get lost in the beauty of the Last Frontier state: https://t.co/FMSKYxg5T9 https://t.co/luIDL2OmOw,0,0,0,0,0
5.83388E+17,813286,4/1/2015 21:57,"Read how #Obamacare is a major reason why we've seen an estimated 50,000 fewer preventable patient deaths: http://t.co/DbLeHw8uk0",0,0,0,0,0
6.79018E+17,813286,12/21/2015 19:19,This grassroots movement is going full speed ahead into 2016. Help keep up the momentum: https://t.co/Dksw33xnqL https://t.co/g4At2FXK60,0,0,0,0,0
6.4386E+17,813286,9/15/2015 18:53,"RT @WhiteHouse: We've come a long way since the financial crisis.
Take a look back at the progress we've made: http://t.co/j4gclVBvA4 http:...",0,0,0,0.0485,0
6.63839E+17,813286,11/9/2015 22:01,"""We've covered 17.6 million Americans so far, and in the process the deficit's been cut by two-thirds."" --President Obama #OFAFallSummit",0.0269,0,0,0,0
6.5109E+17,813286,10/5/2015 17:43,"RT @WhiteHouse: ""Environmentalists praise wildlife measures in Trans-Pacific trade pact"" - http://t.co/8iqgQCfoZZ #TPP http://t.co/mPvsuaRX...",0,0,0,0.14,0
7.6093E+17,813286,8/3/2016 20:06,Don't sleep on this--the President's birthday is tomorrow. Sign the card now: https://t.co/3WFStgOrZs https://t.co/gnVYxrg3Xx,0.0096,0,0,0,0
6.49606E+17,813286,10/1/2015 15:24,Organizers across the country are working to prevent gun violence--state by state. Read more: http://t.co/DpnWBhEJcc,0,0,0,0,0
7.1012E+17,813286,3/16/2016 15:04,HAPPENING NOW: President Obama is announcing his nominee to fill the #SCOTUS vacancy. https://t.co/ZDrkhxZpTB,0.0227,0,0.0022,0,0
6.84478E+17,813286,1/5/2016 20:52,RT @ElizabethBanks: Thank you @POTUS for a dash of common sense on guns. #StopGunViolence,0,0,0,0.0564,0
5.3523E+17,813286,11/20/2014 0:35,Tune in tomorrow: The President will address the nation on the common-sense steps he's taking on immigration. http://t.co/eWXfAS1XCm,0.0068,0,0,0,0.0134
6.44614E+17,813286,9/17/2015 20:47,"""If you're eligible, commit to becoming a citizen today."" --President Obama #ConstitutionDay https://t.co/y899RqDw4m",0.0538,0,0,0,0
6.12275E+17,813286,6/20/2015 15:06,"In the weekly address, President Obama discusses creating new pathways of economic opportunity for all Americans: http://t.co/3OQ6Xiz6Ix",0.0276,0,0,0,0
5.10462E+17,813286,9/12/2014 16:15,"""If you're an employer ... look to AmeriCorps. Look to the Peace Corps."" --President Obama #AmeriCorps20",0.0456,0,0,0,0
5.13004E+17,813286,9/19/2014 16:35,"""We don't condemn sexual assault as loudly as we should."" --President Obama #ItsOnUs",0.0405,0,0,0,0
5.09064E+17,813286,9/8/2014 19:40,It's been more than five years since the national minimum wage was raised. That's wrong: http://t.co/Sf7NXpNOAK #RaiseTheWage,0,0,0,0,0
6.54786E+17,813286,10/15/2015 22:28,RT @WhiteHouse: RT to spread the word: We've reduced the deficit by nearly three-fourths under @POTUS - http://t.co/CCYfrIrLRr http://t.co/...,0,0,0,0.1113,0
5.57729E+17,813286,1/21/2015 2:36,"RT @OFA: If you're nodding your head during President Obama's #SOTU, you should be part of this: http://t.co/iq2CLxKyv6",0.0259,0,0,0.0155,0
7.78633E+17,813286,9/21/2016 16:34,"""Their right to inherit a healthy planet is a sacred responsibility."" --President Obama #ActOnClimate https://t.co/MYumi6xiIW",0.0466,0,0,0,0
5.51063E+17,813286,1/2/2015 17:10,Make getting health insurance one of the first things you do this year: http://t.co/cKqOOpYAmL,0,0,0,0,0
5.01808E+17,813286,8/19/2014 19:07,Good news: The number of job openings just hit a 13-year high. http://t.co/aXLtfcA8vA #ActOnJobs,0,0,0,0,0
5.91005E+17,813286,4/22/2015 22:24,#ClimateChangeIsReal. So is President Obama's 3-point game. http://t.co/M27bxCqJSG,0.0313,0,0,0,0
5.90181E+17,813286,4/20/2015 15:51,"""Let us seize this opportunity to experience all our great outdoors has to offer."" --President Obama #FindYourPark http://t.co/Ars1nVGcxF",0.0508,0,0,0,0
6.91725E+17,813286,1/25/2016 20:52,Take a look at President Obama's latest common-sense step to help fight climate change: https://t.co/rQ0dK9U4Em #ActOnClimate,0.0125,0.0806,0,0,0
5.83698E+17,813286,4/2/2015 18:30,Happening now: The President is delivering a statement on Iran. http://t.co/mOCyKcxnBU,0.0019,0,0,0,0
6.26882E+17,813286,7/30/2015 22:26,RT @MedicareGov: For 50 years #Medicare #Medicaid have been changing American lives. Happy Birthday #Medicare! #KeepingUSHealthy http://t.c...,0,0,0,0.0312,0
7.40285E+17,813286,6/7/2016 20:52,Your support for a fair hearing and timely up-or-down vote to fill the vacancy on the Supreme Court matters: https://t.co/qfpOoUefet,0,0,0.08,0,0
7.7355E+17,813286,9/7/2016 15:53,The process is clear. The Supreme Court and American people are waiting for Senate leaders to get to work. https://t.co/1YzeZLIcAT,0,0,0.0049,0,0
7.8701E+17,813286,10/14/2016 19:20,The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS... https://t.co/iTVTqGIUvV,0,0,0.1438,0,0
6.85953E+17,813286,1/9/2016 22:34,Tuesday: https://t.co/DYvFziQN3t #SOTU https://t.co/pZNbyXsBA7,0,0,0,0,0
6.69584E+17,813286,11/25/2015 18:30,Read from @GinaEPA on how the United States is leading the international effort to #ActOnClimate: https://t.co/1H3ZafxtPo,0,0,0,0,0
7.27984E+17,813286,5/4/2016 22:12,"President Obama: When American workers and businesses compete on a level playing field, no one can beat us. https://t.co/RBHapsYhqp",0.0357,0,0,0,0
7.38096E+17,813286,6/1/2016 19:53,This is progress--but there's still more work to do to make sure our economy works for everybody. https://t.co/Gm8wvx0Gan,0,0,0,0,0
6.14099E+17,813286,6/25/2015 15:54,"""This reform remains what it's always been: a set of fair rules and tougher protections."" --President Obama #ACAWorks",0.0363,0,0.0147,0,0
5.13003E+17,813286,9/19/2014 16:33,"""Sexual violence isn't just a crime--it's a civil rights violation."" --President Obama #ItsOnUs",0.039,0,0,0,0
7.1229E+17,813286,3/22/2016 14:50,"RT @WhiteHouse: ""The thoughts and prayers of the American people are with the people of Belgium"" --@POTUS on the attacks in #Brussels https:...",0,0,0,0.1236,0
5.04307E+17,813286,8/26/2014 16:37,"""I'm announcing 19 new executive actions to improve mental health care for those American heroes and their families."" --President Obama",0.0331,0.0015,0,0,0.0033
7.83373E+17,813286,10/4/2016 18:28,"""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them."" --President Obama https://t.co/cfxpSBNWIU",0.0533,0,0,0,0
6.34417E+17,813286,8/20/2015 17:30,"Follow the new ""Letters to President Obama"" Tumblr--starting with a letter thanking the President for #Obamacare: http://t.co/qF2JfsfutZ",0.1026,0,0,0,0
5.75357E+17,813286,3/10/2015 18:04,"""Your most valuable asset is your imagination."" --President Obama #CollegeOpportunity",0.055,0,0,0,0
5.7827E+17,813286,3/18/2015 19:00,"""More than 16 million Americans have gained the security of health care coverage."" --President Obama",0.0322,0,0,0,0
7.0763E+17,813286,3/9/2016 18:13,Add your name if you think the Senate should do its job: https://t.co/cRmr4M8lSl #DoYourJob https://t.co/DNxgqTSRTN,0,0,0.0308,0,0
5.90952E+17,813286,4/22/2015 18:55,Tune in at 3:05 p.m. ET to watch the President speak in Everglades National Park about fighting climate change: http://t.co/glIczQiYfn,0.0014,0.0771,0,0,0.215
7.55141E+17,813286,7/18/2016 20:43,Editorial boards across the country are calling on Senate leaders to fill the Supreme Court vacancy. Read more: https://t.co/IArYejb7bN,0,0,0.0002,0,0
7.23574E+17,813286,4/22/2016 18:08,Say you'll stand up for bold action to fight climate change: https://t.co/fU0rSHhQT1 #ActOnClimate,0,0.1236,0,0,0
5.02136E+17,813286,8/20/2014 16:52,Happening now: President Obama delivers a statement. Tune in to watch: http://t.co/eyUW5wUZ8T,0.0223,0,0,0,0.0263
5.10459E+17,813286,9/12/2014 16:03,"""The Obama household was on board with AmeriCorps from the start."" --President Obama #AmeriCorps20",0.0846,0,0,0,0
6.8188E+17,813286,12/29/2015 16:49,Check out five big victories that made 2015 a great year for progress: https://t.co/QUoecEpNfJ,0,0,0,0,0
6.18072E+17,813286,7/6/2015 15:02,Because a hard day's work deserves a fair day's pay. http://t.co/IOLCpSls0e,0,0,0.0324,0,0
5.91354E+17,813286,4/23/2015 21:33,"""It's not just good for our businesses, it's good for our workers."" --President Obama #LeadOnTrade",0.035,0,0,0,0
6.38411E+17,813286,8/31/2015 18:01,RT @WhiteHouse: Follow along as @POTUS heads to the frontlines of our fight against climate change in Alaska - http://t.co/eAVC9RAQbv http:...,0,0.1149,0,0.1216,0
5.81192E+17,813286,3/26/2015 20:32,"""In America, if you work hard, you can get ahead."" --President Obama",0.0522,0,0,0,0
6.64845E+17,813286,11/12/2015 16:38,Be covered this winter--check out your options now: https://t.co/On5W1AuV89 #GetCovered https://t.co/KZNnjQaIJE,0,0,0,0,0
5.12271E+17,813286,9/17/2014 16:03,"Happening now: President Obama delivers remarks from MacDill Air Force Base in Tampa, Florida. http://t.co/ks75kvhZel",0.0225,0,0,0,0
7.09809E+17,813286,3/15/2016 18:31,These editorials explain why the Senate must do its job and hold fair #SCOTUS nomination hearings: https://t.co/0Erxa1SnlA #DoYourJob,0,0,0.0587,0,0
5.49573E+17,813286,12/29/2014 14:27,Answer this one question survey: What issue will you keep fighting for in 2015? http://t.co/b3cA5hFOAs,0,0,0,0,0
6.01058E+17,813286,5/20/2015 16:12,"""The only way the world is going to prevent the effects of climate change is to slow down the warming of the planet."" --President Obama",0.0385,0.1024,0,0,0
5.9824E+17,813286,5/12/2015 21:33,Add your name if you think it's time to treat paid leave like the economic priority it is: http://t.co/C6uxNauhYK #LeadOnLeave,0,0,0,0,0
7.0434E+17,813286,2/29/2016 16:17,LIVE: President Obama is presenting the Medal of Honor to Senior Chief Special Warfare Operator Edward Byers. https://t.co/NGInOc0ccN,0.044,0,0,0,0
5.07959E+17,813286,9/5/2014 18:30,"In 54 straight months of job growth, the economy has added 10 million private-sector jobs. There's still more to do. http://t.co/A8LiVVEzcg",0,0,0,0,0
6.35835E+17,813286,8/24/2015 15:22,Read why it's so important to stay informed and join the conversation on the #IranDeal. http://t.co/H4b91hsHex,0,0,0,0,0
7.6414E+17,813286,8/12/2016 16:44,Equality isn't a zero-sum game. https://t.co/Gj2V95WzPO,0,0,0,0,0
5.56104E+17,813286,1/16/2015 15:01,Retweet if you believe solar energy is critical to America's future. #GoSolar,0,0,0,0,0
6.82644E+17,813286,12/31/2015 19:24,DEADLINE: Chip in to help fund the fight for more progress in 2016. https://t.co/ezVFTh8LJ2,0,0,0,0,0
5.73618E+17,813286,3/5/2015 22:56,RT @WhiteHouse: Find out how you can make a difference in the lives of some incredible young people - http://t.co/ISMQ8Sfxph #MyBrothersKee...,0,0,0,0.0917,0
6.85282E+17,813286,1/8/2016 2:08,"RT @WhiteHouse: If a child can't open a bottle of aspirin, we should make sure they can't pull the trigger on a gun. #GunsInAmerica https:/...",0,0,0,0.0612,0
7.31228E+17,813286,5/13/2016 21:01,Show your support for continued efforts to tackle climate change: https://t.co/q28Wp3Akb6 #ActOnClimate,0,0.1282,0,0,0
5.57729E+17,813286,1/21/2015 2:38,"""Free community college is possible--and I want to spread that idea all across America."" --President Obama #SOTU",0.0284,0,0,0,0
5.22839E+17,813286,10/16/2014 20:00,"If you do one meaningful thing today, take the pledge to help Americans get covered: http://t.co/sUj3ho0VAC",0,0,0,0,0
5.17748E+17,813286,10/2/2014 18:48,"""When I took office, the deficit was nearly 10 percent of our economy. Today, it's approaching 3 percent."" --President Obama #AmericaLeads",0.0292,0,0,0,0
5.72435E+17,813286,3/2/2015 16:36,The excuses not to #ActOnClimate need to end. http://t.co/B5WMlIYGjc,0,0,0,0,0
6.35129E+17,813286,8/22/2015 16:39,"""Congress left town for five full weeks--and they left behind a stack of unfinished business."" --President Obama http://t.co/Cnv8PFW4De",0.0328,0,0,0,0
6.46E+17,813286,9/21/2015 16:37,"RT @WhiteHouse: ""If we keep moving forward...my daughters' children will be able to cross that bridge in an America that's more free"" http:...",0,0,0,0.0849,0
5.61251E+17,813286,1/30/2015 19:53,"Climate change deniers, take note: The vast majority of Americans agree that it's time to #ActOnClimate. http://t.co/KTqwd2GQCV",0,0.0967,0,0,0
5.45624E+17,813286,12/18/2014 16:57,"""Number of Uninsured Americans Near Historic Low"" More from @TIME: http://t.co/dPh09nEq5f #Obamacare",0,0,0,0,0
7.90647E+17,813286,10/24/2016 20:11,The four-week average of jobless claims fell to the lowest level since 1973--a sign of a healthy labor market. https://t.co/Lv7DnRM2DY,0,0,0,0,0
5.78271E+17,813286,3/18/2015 19:07,"""We've emerged from what was a once-in-a-generation crisis, better positioned for the future than any of our competitors."" --President Obama",0.0414,0,0,0,0
5.14881E+17,813286,9/24/2014 20:55,Add your name to support taking action on climate change: http://t.co/2GK6sNYhMR #ActOnClimate,0,0.1183,0,0,0
5.33397E+17,813286,11/14/2014 23:10,"DEADLINE: There's a lot at stake in the weeks ahead, and your donation will help this fight for change. http://t.co/nIgOSCRFB4",0,0.028,0,0,0
7.15651E+17,813286,3/31/2016 21:22,DEADLINE: Chip in to support this grassroots movement before midnight tonight. https://t.co/1jc6aDshbl https://t.co/DJDHZQMMWn,0,0,0,0,0
7.23185E+17,813286,4/21/2016 16:21,President Obama is investing in a more sustainable future. #ActOnClimate https://t.co/MbDFRg0QcP,0.0662,0,0,0,0
7.49684E+17,813286,7/3/2016 19:19,"""Just imagine the peace and justice that would be possible in our world if we all lived a little more like Elie Wiesel."" --President Obama",0.0485,0,0,0,0
5.57745E+17,813286,1/21/2015 3:43,Let's go. http://t.co/G7wWN15opl,0,0,0,0,0
7.15614E+17,813286,3/31/2016 18:57,"Marriage equality. 
Obamacare. 
A global climate agreement. 
Push for more progress: https://t.co/aT3bWC5EjY https://t.co/OFqJ3OUjoM",0,0.0372,0,0,0
5.81195E+17,813286,3/26/2015 20:42,"""These ideas are not about ideology--the reason we proposed these ideas is because we know they work."" --President Obama",0.0402,0,0,0,0
5.76151E+17,813286,3/12/2015 22:42,RT @JimmyKimmelLive: #TBT Just two dudes sharing a high five. Watch Jimmy interview President Obama TONIGHT on #Kimmel! #ObamaOnKimmel http...,0.0445,0,0,0.0326,0.0188
5.10514E+17,813286,9/12/2014 19:44,RT @FLOTUS: Happy Birthday @AmeriCorps! I'm honored to have served with them in Chicago and couldn't be prouder of all they've accomplished...,0,0,0,0.0218,0.0043
7.9494E+17,813286,11/5/2016 16:31,"RT @OFA: ""Thanks to the Affordable Care Act, your coverage is better today than it was before.""

Watch the weekly address: https://t.co/Pfk...",0,0,0,0.0104,0.0036
7.19912E+17,813286,4/12/2016 15:36,LIVE: President Obama is speaking about women's equality on #EqualPayDay. https://t.co/aulLEiX9Je,0.0386,0,0,0,0
7.60516E+17,813286,8/2/2016 16:41,"Supreme Court seats: 9
Current number of Justices: 8
Number of hearings/votes on President Obama's nominee: 0
https://t.co/lpyEEkFhrf",0.0175,0,0,0,0
5.91351E+17,813286,4/23/2015 21:20,"""I'm proud of all of you, and I hope all of you are proud of what we've done together."" --President Obama to @OFA supporters",0.0271,0,0,0,0.0017
6.14453E+17,813286,6/26/2015 15:20,"""This ruling is a victory for America."" --President Obama #LoveWins",0.0373,0,0,0,0
6.16318E+17,813286,7/1/2015 18:51,"""I'm feeling pretty good about how health care is going."" --President Obama #ACAWorks",0.0352,0,0,0,0.0013
7.85993E+17,813286,10/11/2016 23:59,"""On behalf of Michelle and our family, G'mar Chatimah Tovah."" --President Obama #YomKippur",0.0719,0,0,0,0
5.93515E+17,813286,4/29/2015 20:39,"Our education shapes who we become. Share who inspired you, and #ThankATeacher today: http://t.co/gwZNbvbEZ1",0,0,0,0,0
5.88727E+17,813286,4/16/2015 15:33,LIVE: The White House is hosting the eighth annual Soldier Ride with the Wounded Warrior Project. http://t.co/JGC1BdKpC9,0,0,0,0,0
6.18472E+17,813286,7/7/2015 17:30,Read how the Obama administration plans to help renters and low-income homeowners gain easier access to solar energy: http://t.co/ZmVniqyeFt,0.0107,0,0,0,0
7.04409E+17,813286,2/29/2016 20:53,"""One-third of all U.S. presidents appointed a Supreme Court justice in an election year."" https://t.co/PY8dR1owzf (h/t @washingtonpost)",0.0119,0,0,0,0
6.01459E+17,813286,5/21/2015 18:46,"RT @WhiteHouse: A sea level rise of just 1 foot could cost America $200 billion.

It's time to #ActOnClimate: http://t.co/K5YxkHO9qw http:/...",0,0,0,0.0794,0
6.60938E+17,813286,11/1/2015 21:56,Nearly 8 in 10 uninsured Americans may be eligible for financial help. Check out your options: https://t.co/mJtVbt1ba5 #GetReadyGetCovered,0,0,0,0,0
6.93169E+17,813286,1/29/2016 20:30,Check out what President Obama is doing to help advance #EqualPay for women. https://t.co/u2WvUyEJhi,0.0444,0,0,0,0
5.52126E+17,813286,1/5/2015 15:35,Take care of yourself today--#GetCovered for tomorrow: http://t.co/K6YlS8Nqvp,0,0,0,0,0
5.08271E+17,813286,9/6/2014 15:10,Congress heads back to Washington this week--now is not the time to be cynical about what they can accomplish. http://t.co/rUSFuU59UZ,0,0,0,0,0
7.36224E+17,813286,5/27/2016 15:53,Enter now for the chance to get some pointers from the Commander-in-Chief. https://t.co/lGn4BecCBl https://t.co/XODRtQS0UI,0,0,0,0,0
6.95741E+17,813286,2/5/2016 22:49,Last year was the second-best year for job creation since the late 1990s--but there's more work to do. https://t.co/Ogiw7piGBf,0.0006,0,0,0,0
6.81905E+17,813286,12/29/2015 18:29,Have you entered yet? You and a friend could win a trip to Alaska: https://t.co/t6XiS36KEa https://t.co/WOixbqA6Tb,0,0,0,0,0
5.1446E+17,813286,9/23/2014 17:02,LIVE: President Obama is delivering a call for action at the U.N. Climate Summit. http://t.co/SendSAeRBA #ActOnClimate,0.0317,0.0353,0,0,0
5.57567E+17,813286,1/20/2015 15:53,Don't miss the State of the Union address at 9:00 p.m. ET tonight. Tune in here: http://t.co/Q1OTaNWMYU #SOTU,0,0,0,0,0.1435
5.15529E+17,813286,9/26/2014 15:52,Happening now: The President is delivering remarks at the Global Health Security Agenda Summit. Tune in. http://t.co/aMdPaCQVis,0.0029,0.0002,0,0,0.0144
7.22122E+17,813286,4/18/2016 17:56,This is unprecedented. #DoYourJob https://t.co/bAo3uLvDtT,0,0,0.0206,0,0
5.27518E+17,813286,10/29/2014 17:50,The dangers of extreme weather can be heartbreaking. It's time to #ActOnClimate. http://t.co/hfGTXht97h,0,0,0,0,0
5.38756E+17,813286,11/29/2014 18:06,"Check this off your to-do list: Find quality, affordable health care. http://t.co/xfWA6hlQAn #GetCovered http://t.co/vlHa9lBvQl",0,0,0,0,0
7.22872E+17,813286,4/20/2016 19:37,We can't let climate change deniers derail progress--say you stand for bold action: https://t.co/965Ps8qIfC #ActOnClimate,0,0.0976,0,0,0
6.13406E+17,813286,6/23/2015 18:00,"New report: Left unchecked, climate change presents catastrophic risks to human health. http://t.co/doPjF4h0Ul #ActOnClimate",0,0.131,0,0,0
5.04729E+17,813286,8/27/2014 20:37,"To celebrate the power of grassroots organizing, @OFA is giving away this free sticker. Get yours today: http://t.co/jYNyf68IsD",0,0,0,0,0
5.25354E+17,813286,10/23/2014 18:32,"For everyone who has health insurance, here's a big way #Obamacare works for you: http://t.co/1h3a0K1c8i http://t.co/a5GyaHDfGo",0,0,0,0,0
6.59069E+17,813286,10/27/2015 18:06,"At 3 p.m. ET, watch President Obama address the International Association of Chiefs of Police in Chicago: https://t.co/xI0ioAPPol",0.0238,0,0,0,0.2412
7.48998E+17,813286,7/1/2016 21:54,Millions of Americans believe the Senate should hold a fair hearing for Judge Garland. Are you one of them? https://t.co/y5zGBXLvZZ,0,0,0.1828,0,0
6.00372E+17,813286,5/18/2015 18:48,LIVE: President Obama is speaking to youth and local law enforcement in New Jersey. http://t.co/Mp3KIk8WO2,0.0453,0,0,0,0
7.83781E+17,813286,10/5/2016 21:30,This historic step in the fight to #ActOnClimate came faster than anyone predicted. https://t.co/W2rtcNXkI7,0,0,0,0,0
5.27495E+17,813286,10/29/2014 16:20,Here's your reminder to take this important #Obamacare survey: http://t.co/BnSL79jfzR,0,0,0,0,0
5.11998E+17,813286,9/16/2014 22:00,"The burden of student loan debt is too great. If you agree, go #OnTheRecord: http://t.co/ZDvuYbidRu http://t.co/YHo5b1omTO",0,0,0,0,0
5.44583E+17,813286,12/15/2014 20:02,"""We can never thank you enough."" --President Obama addressing the troops #JoiningForces",0.0522,0,0,0,0
5.78267E+17,813286,3/18/2015 18:47,LIVE: President Obama speaks at the City Club of Cleveland about the importance of middle-class economics. http://t.co/JvJtGuIwTL,0.034,0,0,0,0
6.89543E+17,813286,1/19/2016 20:19,"RT @WhiteHouse: 25,000 pounds of enriched uranium = shipped out of Iran.
https://t.co/3PJ1t1gVwu #IranDeal https://t.co/EazEQzhpVo",0,0,0,0.1135,0
5.86215E+17,813286,4/9/2015 17:11,"""16 million people or more have health insurance that didn't have it before."" --President Obama on #Obamacare http://t.co/KR6QXo5xfY",0.0395,0,0,0,0
5.32293E+17,813286,11/11/2014 22:07,Watch: This is what you should know about @OFA. http://t.co/RQ3m1bH6ZC,0,0,0,0,0.0407
5.18798E+17,813286,10/5/2014 16:19,Happening now: President Obama is speaking at the American Veterans Disabled for Life Memorial dedication. http://t.co/2JlMn4tdZO #AVDLM,0.0263,0,0,0,0
6.80845E+17,813286,12/26/2015 20:16,Don't miss your chance for the adventure of a lifetime. Enter now--and you and a friend could be headed to Alaska: https://t.co/ForMWvOuoI,0,0.0001,0,0,0
